dataset_name,node_id,timestamp,x_position,y_position,speed,time,packet_id,source_node,destination_node,hop_count,delivery_status,end_to_end_delay_ms,routing_reliability_score,forwarding_behavior_score,control_responsiveness_score,computed_trust_score,residual_energy_percent,threat_level,crypto_choice,packet_drop_ratio,rtt_variance,failed_route_replies,RF_output,LSTM_output,anomaly_score,label,state_trust,state_link_quality,state_mobility,action,reward,updated_Q_value
TRUST_SCORES,86.0,,,,,,,,,,,,0.5296,0.2849,0.7247,0.4952,,,,,,,,,,,,,,,,
TRUST_SCORES,87.0,,,,,,,,,,,,0.7067,0.3552,0.7958,0.6191,,,,,,,,,,,,,,,,
TRUST_SCORES,88.0,,,,,,,,,,,,0.5753,0.3221,0.4412,0.4725,,,,,,,,,,,,,,,,
TRUST_SCORES,89.0,,,,,,,,,,,,0.0931,0.8983,0.2112,0.3583,,,,,,,,,,,,,,,,
TRUST_SCORES,90.0,,,,,,,,,,,,0.8444,0.563,0.189,0.6289,,,,,,,,,,,,,,,,
TRUST_SCORES,91.0,,,,,,,,,,,,0.175,0.9192,0.8565,0.5346,,,,,,,,,,,,,,,,
TRUST_SCORES,92.0,,,,,,,,,,,,0.7648,0.2999,0.5108,0.5745,,,,,,,,,,,,,,,,
TRUST_SCORES,93.0,,,,,,,,,,,,0.3606,0.1148,0.0901,0.2328,,,,,,,,,,,,,,,,
TRUST_SCORES,94.0,,,,,,,,,,,,0.7828,0.5562,0.717,0.7017,,,,,,,,,,,,,,,,
TRUST_SCORES,95.0,,,,,,,,,,,,0.2063,0.3455,0.2502,0.2568,,,,,,,,,,,,,,,,
TRUST_SCORES,96.0,,,,,,,,,,,,0.1867,0.8019,0.8764,0.5092,,,,,,,,,,,,,,,,
TRUST_SCORES,97.0,,,,,,,,,,,,0.497,0.8794,0.3096,0.5742,,,,,,,,,,,,,,,,
TRUST_SCORES,98.0,,,,,,,,,,,,0.0329,0.4726,0.2003,0.1983,,,,,,,,,,,,,,,,
TRUST_SCORES,99.0,,,,,,,,,,,,0.2253,0.9714,0.0849,0.421,,,,,,,,,,,,,,,,
TRUST_SCORES,100.0,,,,,,,,,,,,0.724,0.553,0.5115,0.6302,,,,,,,,,,,,,,,,
TRUST_SCORES,101.0,,,,,,,,,,,,0.8374,0.2709,0.4507,0.5901,,,,,,,,,,,,,,,,
TRUST_SCORES,102.0,,,,,,,,,,,,0.0808,0.489,0.7513,0.3374,,,,,,,,,,,,,,,,
TRUST_SCORES,103.0,,,,,,,,,,,,0.8821,0.0373,0.4646,0.5452,,,,,,,,,,,,,,,,
TRUST_SCORES,104.0,,,,,,,,,,,,0.7975,0.804,0.3438,0.7087,,,,,,,,,,,,,,,,
TRUST_SCORES,105.0,,,,,,,,,,,,0.8697,0.1014,0.2617,0.5176,,,,,,,,,,,,,,,,
TRUST_SCORES,106.0,,,,,,,,,,,,0.6984,0.3087,0.2781,0.4974,,,,,,,,,,,,,,,,
TRUST_SCORES,107.0,,,,,,,,,,,,0.6742,0.5653,0.9278,0.6922,,,,,,,,,,,,,,,,
TRUST_SCORES,108.0,,,,,,,,,,,,0.5251,0.043,0.1651,0.3085,,,,,,,,,,,,,,,,
TRUST_SCORES,109.0,,,,,,,,,,,,0.6528,0.0793,0.9882,0.5478,,,,,,,,,,,,,,,,
TRUST_SCORES,110.0,,,,,,,,,,,,0.9191,0.6961,0.3269,0.7338,,,,,,,,,,,,,,,,
TRUST_SCORES,111.0,,,,,,,,,,,,0.1005,0.0718,0.0884,0.0895,,,,,,,,,,,,,,,,
TRUST_SCORES,112.0,,,,,,,,,,,,0.3158,0.4771,0.2487,0.3508,,,,,,,,,,,,,,,,
TRUST_SCORES,113.0,,,,,,,,,,,,0.0725,0.3387,0.0584,0.1495,,,,,,,,,,,,,,,,
TRUST_SCORES,114.0,,,,,,,,,,,,0.9448,0.2281,0.79,0.6988,,,,,,,,,,,,,,,,
TRUST_SCORES,115.0,,,,,,,,,,,,0.4453,0.1888,0.5126,0.3818,,,,,,,,,,,,,,,,
TRUST_SCORES,116.0,,,,,,,,,,,,0.6753,0.7634,0.337,0.6341,,,,,,,,,,,,,,,,
TRUST_SCORES,117.0,,,,,,,,,,,,0.8411,0.9515,0.662,0.8384,,,,,,,,,,,,,,,,
TRUST_SCORES,118.0,,,,,,,,,,,,0.991,0.1402,0.6306,0.6637,,,,,,,,,,,,,,,,
TRUST_SCORES,119.0,,,,,,,,,,,,0.1618,0.9597,0.9399,0.5568,,,,,,,,,,,,,,,,
TRUST_SCORES,120.0,,,,,,,,,,,,0.7995,0.5948,0.9613,0.7704,,,,,,,,,,,,,,,,
TRUST_SCORES,121.0,,,,,,,,,,,,0.8874,0.6417,0.6807,0.7724,,,,,,,,,,,,,,,,
TRUST_SCORES,122.0,,,,,,,,,,,,0.0489,0.7099,0.8178,0.401,,,,,,,,,,,,,,,,
TRUST_SCORES,123.0,,,,,,,,,,,,0.7541,0.7041,0.7924,0.7468,,,,,,,,,,,,,,,,
TRUST_SCORES,124.0,,,,,,,,,,,,0.3547,0.8198,0.4913,0.5216,,,,,,,,,,,,,,,,
TRUST_SCORES,125.0,,,,,,,,,,,,0.6486,0.4835,0.7045,0.6102,,,,,,,,,,,,,,,,
TRUST_SCORES,126.0,,,,,,,,,,,,0.514,0.5334,0.0783,0.4327,,,,,,,,,,,,,,,,
TRUST_SCORES,127.0,,,,,,,,,,,,0.2597,0.3238,0.758,0.3786,,,,,,,,,,,,,,,,
TRUST_SCORES,128.0,,,,,,,,,,,,0.1352,0.1053,0.9618,0.2915,,,,,,,,,,,,,,,,
TRUST_SCORES,129.0,,,,,,,,,,,,0.1169,0.6646,0.085,0.2748,,,,,,,,,,,,,,,,
TRUST_SCORES,130.0,,,,,,,,,,,,0.1033,0.0336,0.8361,0.229,,,,,,,,,,,,,,,,
TRUST_SCORES,131.0,,,,,,,,,,,,0.6378,0.2756,0.933,0.5882,,,,,,,,,,,,,,,,
TRUST_SCORES,132.0,,,,,,,,,,,,0.3514,0.0942,0.2262,0.2492,,,,,,,,,,,,,,,,
TRUST_SCORES,133.0,,,,,,,,,,,,0.2166,0.1907,0.5248,0.2705,,,,,,,,,,,,,,,,
TRUST_SCORES,134.0,,,,,,,,,,,,0.6919,0.6387,0.9279,0.7231,,,,,,,,,,,,,,,,
TRUST_SCORES,135.0,,,,,,,,,,,,0.6868,0.6285,0.9602,0.724,,,,,,,,,,,,,,,,
TRUST_SCORES,136.0,,,,,,,,,,,,0.5392,0.4211,0.1279,0.4215,,,,,,,,,,,,,,,,
TRUST_SCORES,137.0,,,,,,,,,,,,0.935,0.0902,0.349,0.5644,,,,,,,,,,,,,,,,
TRUST_SCORES,138.0,,,,,,,,,,,,0.3854,0.4334,0.6981,0.4623,,,,,,,,,,,,,,,,
TRUST_SCORES,139.0,,,,,,,,,,,,0.8359,0.3527,0.2216,0.5681,,,,,,,,,,,,,,,,
TRUST_SCORES,140.0,,,,,,,,,,,,0.0751,0.7205,0.3248,0.3187,,,,,,,,,,,,,,,,
TRUST_SCORES,141.0,,,,,,,,,,,,0.7398,0.579,0.0233,0.5483,,,,,,,,,,,,,,,,
TRUST_SCORES,142.0,,,,,,,,,,,,0.9884,0.4916,0.1535,0.6724,,,,,,,,,,,,,,,,
TRUST_SCORES,143.0,,,,,,,,,,,,0.8466,0.487,0.5623,0.6819,,,,,,,,,,,,,,,,
TRUST_SCORES,144.0,,,,,,,,,,,,0.5797,0.9663,0.6531,0.7104,,,,,,,,,,,,,,,,
TRUST_SCORES,145.0,,,,,,,,,,,,0.6268,0.7563,0.6489,0.6701,,,,,,,,,,,,,,,,
TRUST_SCORES,146.0,,,,,,,,,,,,0.3533,0.497,0.7784,0.4814,,,,,,,,,,,,,,,,
TRUST_SCORES,147.0,,,,,,,,,,,,0.6795,0.4792,0.4153,0.5666,,,,,,,,,,,,,,,,
TRUST_SCORES,148.0,,,,,,,,,,,,0.7704,0.0265,0.2735,0.4478,,,,,,,,,,,,,,,,
TRUST_SCORES,149.0,,,,,,,,,,,,0.9982,0.9425,0.0156,0.785,,,,,,,,,,,,,,,,
TRUST_SCORES,150.0,,,,,,,,,,,,0.4925,0.3192,0.2066,0.3833,,,,,,,,,,,,,,,,
TRUST_SCORES,151.0,,,,,,,,,,,,0.0613,0.2559,0.3124,0.1699,,,,,,,,,,,,,,,,
TRUST_SCORES,152.0,,,,,,,,,,,,0.5959,0.9994,0.1782,0.6334,,,,,,,,,,,,,,,,
TRUST_SCORES,153.0,,,,,,,,,,,,0.119,0.7187,0.0201,0.2791,,,,,,,,,,,,,,,,
TRUST_SCORES,154.0,,,,,,,,,,,,0.2448,0.0474,0.1574,0.1681,,,,,,,,,,,,,,,,
TRUST_SCORES,155.0,,,,,,,,,,,,0.3288,0.0619,0.6661,0.3162,,,,,,,,,,,,,,,,
TRUST_SCORES,156.0,,,,,,,,,,,,0.731,0.0255,0.6296,0.4991,,,,,,,,,,,,,,,,
TRUST_SCORES,157.0,,,,,,,,,,,,0.1838,0.5996,0.9357,0.4589,,,,,,,,,,,,,,,,
TRUST_SCORES,158.0,,,,,,,,,,,,0.1658,0.0716,0.7982,0.264,,,,,,,,,,,,,,,,
TRUST_SCORES,159.0,,,,,,,,,,,,0.045,0.9334,0.5678,0.4161,,,,,,,,,,,,,,,,
TRUST_SCORES,160.0,,,,,,,,,,,,0.8732,0.9369,0.1376,0.7452,,,,,,,,,,,,,,,,
TRUST_SCORES,161.0,,,,,,,,,,,,0.6935,0.5461,0.5641,0.6234,,,,,,,,,,,,,,,,
TRUST_SCORES,162.0,,,,,,,,,,,,0.0399,0.6166,0.0616,0.2172,,,,,,,,,,,,,,,,
TRUST_SCORES,163.0,,,,,,,,,,,,0.0283,0.2919,0.4309,0.1879,,,,,,,,,,,,,,,,
TRUST_SCORES,164.0,,,,,,,,,,,,0.5587,0.064,0.3903,0.3766,,,,,,,,,,,,,,,,
TRUST_SCORES,165.0,,,,,,,,,,,,0.2825,0.7375,0.4278,0.4481,,,,,,,,,,,,,,,,
TRUST_SCORES,166.0,,,,,,,,,,,,0.5967,0.1018,0.2798,0.3849,,,,,,,,,,,,,,,,
TRUST_SCORES,167.0,,,,,,,,,,,,0.4346,0.0856,0.6858,0.3801,,,,,,,,,,,,,,,,
TRUST_SCORES,168.0,,,,,,,,,,,,0.9233,0.3112,0.8409,0.7232,,,,,,,,,,,,,,,,
TRUST_SCORES,169.0,,,,,,,,,,,,0.2878,0.0125,0.7685,0.3014,,,,,,,,,,,,,,,,
TRUST_SCORES,170.0,,,,,,,,,,,,0.6791,0.434,0.6278,0.5953,,,,,,,,,,,,,,,,
TRUST_SCORES,171.0,,,,,,,,,,,,0.0541,0.7077,0.5383,0.347,,,,,,,,,,,,,,,,
TRUST_SCORES,172.0,,,,,,,,,,,,0.9559,0.8013,0.0311,0.7246,,,,,,,,,,,,,,,,
TRUST_SCORES,173.0,,,,,,,,,,,,0.9808,0.6043,0.7229,0.8163,,,,,,,,,,,,,,,,
TRUST_SCORES,174.0,,,,,,,,,,,,0.7391,0.8469,0.545,0.7326,,,,,,,,,,,,,,,,
TRUST_SCORES,175.0,,,,,,,,,,,,0.4652,0.4065,0.2707,0.4087,,,,,,,,,,,,,,,,
TRUST_SCORES,176.0,,,,,,,,,,,,0.22,0.8488,0.3278,0.4302,,,,,,,,,,,,,,,,
TRUST_SCORES,177.0,,,,,,,,,,,,0.8125,0.5065,0.9356,0.7453,,,,,,,,,,,,,,,,
TRUST_SCORES,178.0,,,,,,,,,,,,0.7364,0.223,0.6244,0.56,,,,,,,,,,,,,,,,
TRUST_SCORES,179.0,,,,,,,,,,,,0.222,0.9441,0.4759,0.4894,,,,,,,,,,,,,,,,
TRUST_SCORES,180.0,,,,,,,,,,,,0.4512,0.275,0.6209,0.4323,,,,,,,,,,,,,,,,
TRUST_SCORES,181.0,,,,,,,,,,,,0.4628,0.0262,0.4137,0.322,,,,,,,,,,,,,,,,
TRUST_SCORES,182.0,,,,,,,,,,,,0.8264,0.2427,0.4702,0.58,,,,,,,,,,,,,,,,
TRUST_SCORES,183.0,,,,,,,,,,,,0.6838,0.3667,0.2903,0.51,,,,,,,,,,,,,,,,
TRUST_SCORES,184.0,,,,,,,,,,,,0.6432,0.3513,0.4399,0.515,,,,,,,,,,,,,,,,
TRUST_SCORES,185.0,,,,,,,,,,,,0.6498,0.5247,0.6856,0.6194,,,,,,,,,,,,,,,,
TRUST_SCORES,186.0,,,,,,,,,,,,0.2705,0.8831,0.0399,0.4082,,,,,,,,,,,,,,,,
TRUST_SCORES,187.0,,,,,,,,,,,,0.3717,0.2923,0.795,0.4325,,,,,,,,,,,,,,,,
TRUST_SCORES,188.0,,,,,,,,,,,,0.0457,0.5208,0.283,0.2357,,,,,,,,,,,,,,,,
TRUST_SCORES,189.0,,,,,,,,,,,,0.7869,0.3401,0.6826,0.632,,,,,,,,,,,,,,,,
TRUST_SCORES,190.0,,,,,,,,,,,,0.433,0.8218,0.6427,0.5916,,,,,,,,,,,,,,,,
TRUST_SCORES,191.0,,,,,,,,,,,,0.4382,0.1576,0.6526,0.3969,,,,,,,,,,,,,,,,
TRUST_SCORES,192.0,,,,,,,,,,,,0.2454,0.1035,0.6081,0.2754,,,,,,,,,,,,,,,,
TRUST_SCORES,193.0,,,,,,,,,,,,0.2094,0.503,0.9591,0.4474,,,,,,,,,,,,,,,,
TRUST_SCORES,194.0,,,,,,,,,,,,0.5878,0.6719,0.5083,0.5971,,,,,,,,,,,,,,,,
TRUST_SCORES,195.0,,,,,,,,,,,,0.2326,0.7955,0.7323,0.5014,,,,,,,,,,,,,,,,
TRUST_SCORES,196.0,,,,,,,,,,,,0.0642,0.5896,0.7054,0.3501,,,,,,,,,,,,,,,,
TRUST_SCORES,197.0,,,,,,,,,,,,0.7675,0.7738,0.2363,0.6632,,,,,,,,,,,,,,,,
TRUST_SCORES,198.0,,,,,,,,,,,,0.3765,0.3927,0.2833,0.3627,,,,,,,,,,,,,,,,
TRUST_SCORES,199.0,,,,,,,,,,,,0.3802,0.0329,0.424,0.2848,,,,,,,,,,,,,,,,
TRUST_SCORES,200.0,,,,,,,,,,,,0.4313,0.1161,0.2777,0.306,,,,,,,,,,,,,,,,
TRUST_SCORES,201.0,,,,,,,,,,,,0.815,0.0387,0.3667,0.4924,,,,,,,,,,,,,,,,
TRUST_SCORES,202.0,,,,,,,,,,,,0.3208,0.3289,0.391,0.3373,,,,,,,,,,,,,,,,
TRUST_SCORES,203.0,,,,,,,,,,,,0.758,0.4955,0.6039,0.6484,,,,,,,,,,,,,,,,
TRUST_SCORES,204.0,,,,,,,,,,,,0.9395,0.3563,0.2199,0.6206,,,,,,,,,,,,,,,,
TRUST_SCORES,205.0,,,,,,,,,,,,0.6609,0.5606,0.8043,0.6595,,,,,,,,,,,,,,,,
TRUST_SCORES,206.0,,,,,,,,,,,,0.4317,0.4806,0.4375,0.4475,,,,,,,,,,,,,,,,
TRUST_SCORES,207.0,,,,,,,,,,,,0.7478,0.6779,0.7062,0.7185,,,,,,,,,,,,,,,,
TRUST_SCORES,208.0,,,,,,,,,,,,0.4579,0.667,0.0814,0.4453,,,,,,,,,,,,,,,,
TRUST_SCORES,209.0,,,,,,,,,,,,0.4144,0.3181,0.47,0.3966,,,,,,,,,,,,,,,,
TRUST_SCORES,210.0,,,,,,,,,,,,0.5253,0.3462,0.0282,0.3722,,,,,,,,,,,,,,,,
TRUST_SCORES,211.0,,,,,,,,,,,,0.3177,0.5851,0.6759,0.4696,,,,,,,,,,,,,,,,
TRUST_SCORES,212.0,,,,,,,,,,,,0.1043,0.5964,0.3437,0.2998,,,,,,,,,,,,,,,,
TRUST_SCORES,213.0,,,,,,,,,,,,0.4149,0.3147,0.9493,0.4917,,,,,,,,,,,,,,,,
TRUST_SCORES,214.0,,,,,,,,,,,,0.1239,0.3303,0.3241,0.2259,,,,,,,,,,,,,,,,
TRUST_SCORES,215.0,,,,,,,,,,,,0.4104,0.694,0.5638,0.5262,,,,,,,,,,,,,,,,
TRUST_SCORES,216.0,,,,,,,,,,,,0.5569,0.6474,0.2574,0.5241,,,,,,,,,,,,,,,,
TRUST_SCORES,217.0,,,,,,,,,,,,0.9307,0.1351,0.6201,0.6299,,,,,,,,,,,,,,,,
TRUST_SCORES,218.0,,,,,,,,,,,,0.0362,0.441,0.467,0.2438,,,,,,,,,,,,,,,,
TRUST_SCORES,219.0,,,,,,,,,,,,0.6215,0.8927,0.3706,0.6527,,,,,,,,,,,,,,,,
TRUST_SCORES,220.0,,,,,,,,,,,,0.4577,0.0363,0.2037,0.2805,,,,,,,,,,,,,,,,
TRUST_SCORES,221.0,,,,,,,,,,,,0.0203,0.8552,0.1115,0.289,,,,,,,,,,,,,,,,
TRUST_SCORES,222.0,,,,,,,,,,,,0.2495,0.1632,0.1199,0.1977,,,,,,,,,,,,,,,,
TRUST_SCORES,223.0,,,,,,,,,,,,0.1185,0.5072,0.999,0.4112,,,,,,,,,,,,,,,,
TRUST_SCORES,224.0,,,,,,,,,,,,0.2168,0.4243,0.4123,0.3182,,,,,,,,,,,,,,,,
TRUST_SCORES,225.0,,,,,,,,,,,,0.2746,0.0101,0.0019,0.1407,,,,,,,,,,,,,,,,
TRUST_SCORES,226.0,,,,,,,,,,,,0.4013,0.9154,0.9529,0.6658,,,,,,,,,,,,,,,,
TRUST_SCORES,227.0,,,,,,,,,,,,0.529,0.4549,0.02,0.405,,,,,,,,,,,,,,,,
TRUST_SCORES,228.0,,,,,,,,,,,,0.001,0.9543,0.4186,0.3705,,,,,,,,,,,,,,,,
TRUST_SCORES,229.0,,,,,,,,,,,,0.1619,0.2867,0.7175,0.3105,,,,,,,,,,,,,,,,
TRUST_SCORES,230.0,,,,,,,,,,,,0.0936,0.8663,0.9146,0.4896,,,,,,,,,,,,,,,,
TRUST_SCORES,231.0,,,,,,,,,,,,0.5497,0.9224,0.7129,0.6941,,,,,,,,,,,,,,,,
TRUST_SCORES,232.0,,,,,,,,,,,,0.3291,0.5568,0.4636,0.4243,,,,,,,,,,,,,,,,
TRUST_SCORES,233.0,,,,,,,,,,,,0.5484,0.2027,0.9744,0.5299,,,,,,,,,,,,,,,,
TRUST_SCORES,234.0,,,,,,,,,,,,0.2218,0.6852,0.0393,0.3243,,,,,,,,,,,,,,,,
TRUST_SCORES,235.0,,,,,,,,,,,,0.0242,0.549,0.9869,0.3742,,,,,,,,,,,,,,,,
TRUST_SCORES,236.0,,,,,,,,,,,,0.9414,0.9445,0.8494,0.9239,,,,,,,,,,,,,,,,
TRUST_SCORES,237.0,,,,,,,,,,,,0.1083,0.4393,0.9289,0.3717,,,,,,,,,,,,,,,,
TRUST_SCORES,238.0,,,,,,,,,,,,0.1269,0.2685,0.2548,0.195,,,,,,,,,,,,,,,,
TRUST_SCORES,239.0,,,,,,,,,,,,0.1465,0.1383,0.1425,0.1432,,,,,,,,,,,,,,,,
TRUST_SCORES,240.0,,,,,,,,,,,,0.9813,0.6986,0.6633,0.8329,,,,,,,,,,,,,,,,
TRUST_SCORES,241.0,,,,,,,,,,,,0.6177,0.9741,0.5159,0.7043,,,,,,,,,,,,,,,,
TRUST_SCORES,242.0,,,,,,,,,,,,0.6103,0.0283,0.5232,0.4183,,,,,,,,,,,,,,,,
TRUST_SCORES,243.0,,,,,,,,,,,,0.9867,0.7404,0.9246,0.9004,,,,,,,,,,,,,,,,
TRUST_SCORES,244.0,,,,,,,,,,,,0.0884,0.9269,0.6201,0.4463,,,,,,,,,,,,,,,,
TRUST_SCORES,245.0,,,,,,,,,,,,0.9745,0.0748,0.3111,0.5719,,,,,,,,,,,,,,,,
TRUST_SCORES,246.0,,,,,,,,,,,,0.204,0.1102,0.4001,0.2151,,,,,,,,,,,,,,,,
TRUST_SCORES,247.0,,,,,,,,,,,,0.6231,0.692,0.1335,0.5458,,,,,,,,,,,,,,,,
TRUST_SCORES,248.0,,,,,,,,,,,,0.4201,0.648,0.1923,0.4429,,,,,,,,,,,,,,,,
TRUST_SCORES,249.0,,,,,,,,,,,,0.384,0.0688,0.1434,0.2413,,,,,,,,,,,,,,,,
TRUST_SCORES,250.0,,,,,,,,,,,,0.9312,0.8344,0.8103,0.878,,,,,,,,,,,,,,,,
TRUST_SCORES,251.0,,,,,,,,,,,,0.1492,0.5234,0.7049,0.3726,,,,,,,,,,,,,,,,
TRUST_SCORES,252.0,,,,,,,,,,,,0.9971,0.9072,0.5303,0.8768,,,,,,,,,,,,,,,,
TRUST_SCORES,253.0,,,,,,,,,,,,0.3791,0.878,0.3744,0.5278,,,,,,,,,,,,,,,,
TRUST_SCORES,254.0,,,,,,,,,,,,0.6488,0.8125,0.6685,0.7019,,,,,,,,,,,,,,,,
TRUST_SCORES,255.0,,,,,,,,,,,,0.9679,0.5159,0.8129,0.8013,,,,,,,,,,,,,,,,
TRUST_SCORES,256.0,,,,,,,,,,,,0.0576,0.2517,0.8812,0.2805,,,,,,,,,,,,,,,,
TRUST_SCORES,257.0,,,,,,,,,,,,0.9229,0.506,0.547,0.7227,,,,,,,,,,,,,,,,
TRUST_SCORES,258.0,,,,,,,,,,,,0.5678,0.1008,0.8199,0.4781,,,,,,,,,,,,,,,,
TRUST_SCORES,259.0,,,,,,,,,,,,0.7044,0.6588,0.5113,0.6521,,,,,,,,,,,,,,,,
TRUST_SCORES,260.0,,,,,,,,,,,,0.1492,0.134,0.4745,0.2097,,,,,,,,,,,,,,,,
TRUST_SCORES,261.0,,,,,,,,,,,,0.5334,0.5112,0.8654,0.5931,,,,,,,,,,,,,,,,
TRUST_SCORES,262.0,,,,,,,,,,,,0.6735,0.0544,0.3864,0.4304,,,,,,,,,,,,,,,,
TRUST_SCORES,263.0,,,,,,,,,,,,0.4562,0.2995,0.3959,0.3971,,,,,,,,,,,,,,,,
TRUST_SCORES,264.0,,,,,,,,,,,,0.155,0.2321,0.3049,0.2081,,,,,,,,,,,,,,,,
TRUST_SCORES,265.0,,,,,,,,,,,,0.2441,0.62,0.5187,0.4118,,,,,,,,,,,,,,,,
TRUST_SCORES,266.0,,,,,,,,,,,,0.8544,0.7868,0.5449,0.7722,,,,,,,,,,,,,,,,
TRUST_SCORES,267.0,,,,,,,,,,,,0.0345,0.0573,0.6605,0.1665,,,,,,,,,,,,,,,,
TRUST_SCORES,268.0,,,,,,,,,,,,0.7089,0.8503,0.4305,0.6956,,,,,,,,,,,,,,,,
TRUST_SCORES,269.0,,,,,,,,,,,,0.9994,0.8608,0.2178,0.8015,,,,,,,,,,,,,,,,
TRUST_SCORES,270.0,,,,,,,,,,,,0.0075,0.3423,0.8668,0.2798,,,,,,,,,,,,,,,,
TRUST_SCORES,271.0,,,,,,,,,,,,0.161,0.659,0.346,0.3474,,,,,,,,,,,,,,,,
TRUST_SCORES,272.0,,,,,,,,,,,,0.6741,0.4026,0.9229,0.6424,,,,,,,,,,,,,,,,
TRUST_SCORES,273.0,,,,,,,,,,,,0.06,0.1542,0.2074,0.1177,,,,,,,,,,,,,,,,
TRUST_SCORES,274.0,,,,,,,,,,,,0.5898,0.5287,0.5601,0.5655,,,,,,,,,,,,,,,,
TRUST_SCORES,275.0,,,,,,,,,,,,0.684,0.0864,0.5366,0.4752,,,,,,,,,,,,,,,,
TRUST_SCORES,276.0,,,,,,,,,,,,0.5881,0.8785,0.8286,0.7233,,,,,,,,,,,,,,,,
TRUST_SCORES,277.0,,,,,,,,,,,,0.3652,0.9243,0.1389,0.4877,,,,,,,,,,,,,,,,
TRUST_SCORES,278.0,,,,,,,,,,,,0.6973,0.8216,0.9099,0.7771,,,,,,,,,,,,,,,,
TRUST_SCORES,279.0,,,,,,,,,,,,0.5943,0.5625,0.5314,0.5722,,,,,,,,,,,,,,,,
TRUST_SCORES,280.0,,,,,,,,,,,,0.2076,0.5576,0.5861,0.3883,,,,,,,,,,,,,,,,
TRUST_SCORES,281.0,,,,,,,,,,,,0.5631,0.9846,0.5102,0.679,,,,,,,,,,,,,,,,
TRUST_SCORES,282.0,,,,,,,,,,,,0.8819,0.2479,0.036,0.5225,,,,,,,,,,,,,,,,
TRUST_SCORES,283.0,,,,,,,,,,,,0.6668,0.0759,0.4971,0.4556,,,,,,,,,,,,,,,,
TRUST_SCORES,284.0,,,,,,,,,,,,0.4718,0.5619,0.2635,0.4572,,,,,,,,,,,,,,,,
TRUST_SCORES,285.0,,,,,,,,,,,,0.3216,0.3288,0.3427,0.328,,,,,,,,,,,,,,,,
TRUST_SCORES,286.0,,,,,,,,,,,,0.0859,0.3223,0.6491,0.2695,,,,,,,,,,,,,,,,
TRUST_SCORES,287.0,,,,,,,,,,,,0.2446,0.0071,0.4977,0.224,,,,,,,,,,,,,,,,
TRUST_SCORES,288.0,,,,,,,,,,,,0.0112,0.5962,0.0932,0.2031,,,,,,,,,,,,,,,,
TRUST_SCORES,289.0,,,,,,,,,,,,0.9866,0.264,0.073,0.5871,,,,,,,,,,,,,,,,
TRUST_SCORES,290.0,,,,,,,,,,,,0.2225,0.1879,0.1857,0.2048,,,,,,,,,,,,,,,,
TRUST_SCORES,291.0,,,,,,,,,,,,0.8149,0.0404,0.1909,0.4578,,,,,,,,,,,,,,,,
TRUST_SCORES,292.0,,,,,,,,,,,,0.1686,0.3644,0.6083,0.3153,,,,,,,,,,,,,,,,
TRUST_SCORES,293.0,,,,,,,,,,,,0.2836,0.879,0.1778,0.4411,,,,,,,,,,,,,,,,
TRUST_SCORES,294.0,,,,,,,,,,,,0.4183,0.3367,0.8817,0.4865,,,,,,,,,,,,,,,,
TRUST_SCORES,295.0,,,,,,,,,,,,0.3244,0.6791,0.2098,0.4079,,,,,,,,,,,,,,,,
TRUST_SCORES,296.0,,,,,,,,,,,,0.7984,0.7565,0.0911,0.6444,,,,,,,,,,,,,,,,
TRUST_SCORES,297.0,,,,,,,,,,,,0.9577,0.3281,0.8757,0.7524,,,,,,,,,,,,,,,,
TRUST_SCORES,298.0,,,,,,,,,,,,0.8753,0.8216,0.2953,0.7432,,,,,,,,,,,,,,,,
TRUST_SCORES,299.0,,,,,,,,,,,,0.1536,0.6919,0.4254,0.3694,,,,,,,,,,,,,,,,
TRUST_SCORES,300.0,,,,,,,,,,,,0.7767,0.5592,0.959,0.7479,,,,,,,,,,,,,,,,
TRUST_SCORES,301.0,,,,,,,,,,,,0.1479,0.001,0.9444,0.2631,,,,,,,,,,,,,,,,
TRUST_SCORES,302.0,,,,,,,,,,,,0.9134,0.0351,0.7149,0.6102,,,,,,,,,,,,,,,,
TRUST_SCORES,303.0,,,,,,,,,,,,0.5179,0.9909,0.0689,0.57,,,,,,,,,,,,,,,,
TRUST_SCORES,304.0,,,,,,,,,,,,0.3364,0.7823,0.5933,0.5216,,,,,,,,,,,,,,,,
TRUST_SCORES,305.0,,,,,,,,,,,,0.157,0.9376,0.9891,0.5576,,,,,,,,,,,,,,,,
TRUST_SCORES,306.0,,,,,,,,,,,,0.0118,0.9023,0.9469,0.466,,,,,,,,,,,,,,,,
TRUST_SCORES,307.0,,,,,,,,,,,,0.2479,0.0204,0.106,0.1513,,,,,,,,,,,,,,,,
TRUST_SCORES,308.0,,,,,,,,,,,,0.914,0.7918,0.396,0.7737,,,,,,,,,,,,,,,,
TRUST_SCORES,309.0,,,,,,,,,,,,0.7973,0.4511,0.3155,0.5971,,,,,,,,,,,,,,,,
TRUST_SCORES,310.0,,,,,,,,,,,,0.9698,0.7896,0.1297,0.7477,,,,,,,,,,,,,,,,
TRUST_SCORES,311.0,,,,,,,,,,,,0.1008,0.0067,0.6948,0.1914,,,,,,,,,,,,,,,,
TRUST_SCORES,312.0,,,,,,,,,,,,0.5922,0.2882,0.2738,0.4373,,,,,,,,,,,,,,,,
